221,6329810.71,1809946.415,0
222,6340641.381,1817088.199,0
223,6315973.277,1809177.9,0
224,6279835.564,1840916.818,1
225,6323934.24,1812689.587,0
227,6304970.65,1798894.713,0
228,6347577.623,1815851.371,0
229,6304607.255,1810131.798,0
230,6315973.277,1809177.9,0
231,6305849.103,1800792.511,0
232,6309246.257,1811495.115,0
233,6279835.564,1840916.818,1
234,6303705.553,1810185.605,0
235,6309246.257,1811495.115,0
236,6309246.257,1811495.115,0
238,6345386.52,1813805.181,0
239,6307083.466,1797757.204,0
240,6323451.798,1806588.717,0
241,6323934.24,1812689.587,0
242,6319787.446,1778524.349,0
243,6339235.57,1815003.554,0
244,6340641.381,1817088.199,0
245,6350108.095,1809836.793,0
246,6305234.652,1801638.293,0
247,6325118.928,1865533.95,-1
250,6340895.918,1816322.713,0
251,6323450.372,1805857.008,0
252,6323450.372,1805857.008,0
253,6303692.865,1810100.928,0
254,6303692.865,1810100.928,0
255,6340863.177,1809503.904,0
256,6345386.52,1813805.181,0
257,6320791.645,1821483.447,0
258,6301906.493,1814595.176,0
259,6316734.665,1809574.145,0
260,6310842.191,1803597.046,0
261,6333221.566,1813971.326,0
262,6342422.695,1806441.549,0
263,6326207.511,1805507.741,0
264,6331162.372,1813634.926,0
265,6345386.52,1813805.181,0
266,6323450.372,1805857.008,0
267,6324096.227,1812238.659,0
268,6329631.23,1815996.84,0
269,6315973.277,1809177.9,0
270,6279835.564,1840916.818,1
271,6304268.37,1810183.635,0
272,6309865.583,1832344.811,0
273,6234794.72,2007884.546,-1
274,6306191.466,1814204.565,0
275,6279835.564,1840916.818,1
276,6279835.564,1840916.818,1
277,6305164.596,1814029.369,0
278,6323934.24,1812689.587,0
279,6339235.57,1815003.554,0
280,6301506.003,1807950.699,0
281,6304855.913,1788395.704,0
283,6301527.032,1817724.532,0
284,6340322.882,1817950.55,0
285,6339833.576,1820862.232,0
286,6311233.948,1809759.584,0
287,6304268.37,1810183.635,0
288,6304620.844,1810290.696,0
289,6304611.56,1810015.692,0
290,6315973.277,1809177.9,0
291,6345386.52,1813805.181,0
292,6323451.798,1806588.717,0
293,6345386.52,1813805.181,0
294,6339235.57,1815003.554,0
295,6304970.65,1798894.713,0
296,6305234.652,1801638.293,0
297,6279835.564,1840916.818,1
298,6279835.564,1840916.818,1
299,6341354.998,1815799.608,0
300,6304268.37,1810183.635,0
301,6303697.323,1810195.86,0
302,6304270.896,1810076.276,0
303,6304268.37,1810183.635,0
304,6331691.41,1813696.989,0
305,6340738.761,1807531.565,0
307,6332890.505,1814300.428,0
308,6342438.731,1806309.724,0
309,6306306.158,1813993.705,0
310,6341464.851,1816735.42,0
311,6309162.888,1811464.479,0
312,6304864.468,1813687.194,0
313,6302731.974,1796665.848,0
314,6299174.558,1808528.203,0
315,6315973.277,1809177.9,0
316,6306457.243,1806742.603,0
317,6345386.52,1813805.181,0
318,6302004.008,1814395.719,0
319,6345386.52,1813805.181,0
320,6339235.57,1815003.554,0
321,6301852.742,1817842.695,0
322,6341084.185,1807792.258,0
323,6340738.761,1807531.565,0
324,6340477.821,1807556.648,0
325,6340307.38,1807264.918,0
326,6306284.787,1815602.497,0
327,6340759.652,1810164.652,0
328,6342422.695,1806441.549,0
329,6324408.284,1812346.6,0
330,6340779.345,1818170.086,0
331,6301477.447,1807922.549,0
332,6322987.294,1812655.862,0
333,6340779.345,1818170.086,0
334,6323934.24,1812689.587,0
335,6326207.511,1805507.741,0
336,6305677.641,1802464.359,0
337,6340695.967,1810261.148,0
338,6322649.516,1804337.302,0
339,6302057.747,1810115.566,0
340,6306143.023,1814461.471,0
341,6306640.999,1813127.605,0
342,6318407.46,1800914.686,0
343,6316734.665,1809574.145,0
344,6321164.845,1808441.069,0
345,6304270.896,1810076.276,0
346,6313727.7,1805265.488,0
347,6340708.768,1810286.894,0
348,6315251.703,1795393.168,0
349,6345386.52,1813805.181,0
350,6350108.095,1809836.793,0
351,6323450.372,1805857.008,0
352,6303358.137,1809559.649,0
353,6339235.57,1815003.554,0
354,6304611.56,1810015.692,0
355,6341738.821,1807164.844,0
356,6346927.921,1808784.897,0
357,6305896.196,1815049.978,0
358,6305234.652,1801638.293,0
359,6315545.9,1813513.639,0
360,6315431.389,1813635.682,0
361,6303851.62,1810124.395,0
362,6306640.999,1813127.605,0
363,6279835.564,1840916.818,1
364,6326207.511,1805507.741,0
365,6311233.948,1809759.584,0
366,6299963.332,1815540.259,0
367,6302173.74,1809990.915,0
368,6339235.57,1815003.554,0
369,6340641.381,1817088.199,0
370,6341016.295,1817130.738,0
371,6340778.882,1817074.154,0
372,6306640.999,1813127.605,0
373,6347651.38,1822156.134,0
374,6345386.52,1813805.181,0
375,6315973.277,1809177.9,0
376,6323934.24,1812689.587,0
377,6299559.308,1808058.591,0
378,6340322.882,1817950.55,0
379,6316530.41,1809598.991,0
380,6350108.095,1809836.793,0
381,6304270.896,1810076.276,0
382,6340738.761,1807531.565,0
383,6340759.652,1810164.652,0
384,6340329.073,1817553.904,0
386,6331620.837,1807543.212,0
387,6301546.372,1813957.699,0
388,6341036.09,1815622.053,0
389,6322566.735,1812323.879,0
390,6340759.652,1810164.652,0
391,6345386.52,1813805.181,0
392,6307083.466,1797757.204,0
393,6339235.57,1815003.554,0
394,6345386.52,1813805.181,0
395,6315973.277,1809177.9,0
396,6323934.24,1812689.587,0
397,6325981.9,1797802.15,0
398,6305234.652,1801638.293,0
399,6305849.103,1800792.511,0
400,6301852.742,1817842.695,0
401,6331491.879,1807422.608,0
402,6340895.918,1816322.713,0
403,6306027.787,1801418.019,0
404,6350108.095,1809836.793,0
405,6326207.511,1805507.741,0
406,6322566.735,1812323.879,0
407,6305196.753,1801597.479,0
408,6323079.422,1804587.35,0
409,6304864.468,1813687.194,0
410,6305215.417,1802199.155,0
411,6305849.103,1800792.511,0
412,6322987.294,1812655.862,0
413,6301527.032,1817724.532,0
414,6306306.158,1813993.705,0
415,6279835.564,1840916.818,1
416,6337506.0,1818294.298,0
417,6309162.888,1811464.479,0
419,6345736.589,1810103.863,0
420,6305234.652,1801638.293,0
421,6309058.302,1811437.284,0
422,6301506.003,1807950.699,0
423,6301477.447,1807922.549,0
424,6313727.7,1805265.488,0
425,6345386.52,1813805.181,0
426,6304270.896,1810076.276,0
427,6301456.891,1815641.64,0
428,6339235.57,1815003.554,0
429,6345386.52,1813805.181,0
430,6323934.24,1812689.587,0
431,6325870.941,1798295.265,0
432,6305544.946,1800152.723,0
433,6314122.39,1802897.357,0
434,6340322.882,1817950.55,0
435,6304459.487,1834708.756,0
436,6306181.379,1813826.959,0
437,6301477.447,1807922.549,0
438,6301506.003,1807950.699,0
439,6319174.28,1806248.877,0
440,6305215.417,1802199.155,0
441,6340641.381,1817088.199,0
442,6347571.116,1822627.135,0
443,6303692.865,1810100.928,0
444,6346927.921,1808784.897,0
445,6303692.865,1810100.928,0
446,6313727.7,1805265.488,0
447,6303692.865,1810100.928,0
448,6314395.054,1807830.277,0
449,6347571.116,1822627.135,0
450,6345386.52,1813805.181,0
451,6315973.277,1809177.9,0
452,6315973.277,1809177.9,0
453,6322448.128,1828581.558,0
454,6341067.845,1816345.545,0
455,6313727.7,1805265.488,0
456,6341166.342,1808232.324,0
457,6310121.741,1786432.125,0
458,6346927.921,1808784.897,0
459,6303727.059,1817994.587,0
460,6346927.921,1808784.897,0
461,6321169.749,1778818.16,0
462,6331620.837,1807543.212,0
463,6307276.727,1811843.594,0
464,6315973.277,1809177.9,0
465,6314122.39,1802897.357,0
466,6350650.538,1809967.849,0
467,6304611.56,1810015.692,0
468,6303692.865,1810100.928,0
469,6330012.412,1815666.979,0
470,6309961.656,1817721.674,0
471,6345548.855,1821772.896,0
472,6286564.609,1862836.258,-1
473,6306328.595,1813911.658,0
474,6345386.52,1813805.181,0
475,6323451.798,1806588.717,0
476,6322649.516,1804337.302,0
477,6304640.173,1810051.485,0
478,6315973.277,1809177.9,0
479,6277823.942,1835124.425,1
480,6340181.274,1817859.472,0
481,6338832.101,1804596.773,0
482,6311352.036,1816452.212,0
483,6299963.332,1815540.259,0
484,6345386.52,1813805.181,0
485,6306777.113,1800798.958,0
486,6324954.848,1812442.625,0
487,6346927.921,1808784.897,0
488,6305849.103,1800792.511,0
489,6311352.036,1816452.212,0
490,6318517.402,1809574.419,0
491,6339235.57,1815003.554,0
492,6344651.339,1817625.902,0
493,6301477.447,1807922.549,0
494,6310256.012,1800551.032,0
495,6324692.551,1812860.814,0
496,6298407.295,1808985.309,0
497,6340822.065,1816281.741,0
498,6304864.468,1813687.194,0
499,6305215.417,1802199.155,0
500,6336995.53,1819948.321,0
501,6336174.597,1819022.97,0
502,6307083.466,1797757.204,0
503,6332601.258,1824970.045,0
504,6322649.516,1804337.302,0
505,6342575.282,1806555.85,0
506,6316530.41,1809598.991,0
507,6303692.865,1810100.928,0
508,6303535.031,1816010.914,0
509,6324692.551,1812860.814,0
510,6341325.686,1815700.112,0
511,6346927.921,1808784.897,0
512,6311233.948,1809759.584,0
513,6315973.277,1809177.9,0
514,6345386.52,1813805.181,0
515,6342575.282,1806555.85,0
516,6308499.626,1807237.29,0
517,6303918.421,1810199.542,0
518,6307083.466,1797757.204,0
519,6303331.697,1810329.79,0
520,6303851.388,1809405.41,0
521,6341299.864,1815884.765,0
522,6316734.665,1809574.145,0
523,6311233.948,1809759.584,0
524,6331828.287,1815099.042,0
525,6342422.695,1806441.549,0
526,6331724.871,1807838.283,0
527,6296498.845,1848556.201,-1
528,6305513.732,1813531.005,0
529,6346927.921,1808784.897,0
530,6345386.52,1813805.181,0
531,6309236.287,1797928.325,0
532,6346628.475,1810920.554,0
533,6323451.798,1806588.717,0
534,6339235.57,1815003.554,0
535,6323934.24,1812689.587,0
536,6322490.839,1804450.188,0
537,6306640.999,1813127.605,0
538,6303251.741,1810685.924,0
539,6341291.332,1815718.177,0
540,6301477.447,1807922.549,0
541,6324692.551,1812860.814,0
542,6308499.626,1807237.29,0
543,6298165.464,1808595.052,0
544,6345386.52,1813805.181,0
545,6307083.466,1797757.204,0
546,6305149.804,1804278.775,0
547,6323451.798,1806588.717,0
548,6308499.626,1807237.29,0
549,6304970.65,1798894.713,0
550,6323934.24,1812689.587,0
551,6339235.57,1815003.554,0
552,6305987.202,1801078.497,0
553,6306045.693,1815073.894,0
554,6314288.604,1797009.195,0
556,6299963.332,1815540.259,0
557,6303692.865,1810100.928,0
558,6340265.07,1817423.358,0
559,6314899.748,1801302.036,0
560,6340640.278,1807717.81,0
561,6305215.417,1802199.155,0
562,6350108.095,1809836.793,0
563,6328801.757,1805746.067,0
564,6323060.047,1812213.234,0
565,6306445.567,1788258.958,0
566,6340641.381,1817088.199,0
567,6306306.158,1813993.705,0
568,6339235.57,1815003.554,0
569,6305918.102,1801644.486,0
570,6347577.623,1815851.371,0
571,6299963.332,1815540.259,0
572,6345386.52,1813805.181,0
573,6307083.466,1797757.204,0
574,6326526.468,1808063.325,0
575,6323451.798,1806588.717,0
576,6325539.652,1852256.641,-1
577,6323934.24,1812689.587,0
578,6304041.064,1817422.989,0
579,6283447.983,1862379.957,-1
580,6323450.372,1805857.008,0
581,6304864.468,1813687.194,0
582,6307950.37,1808455.098,0
583,6302886.268,1811066.919,0
584,6305149.804,1804278.775,0
585,6323061.032,1812594.186,0
586,6323060.047,1812213.234,0
587,6307554.391,1796897.311,0
588,6304864.468,1813687.194,0
589,6323934.24,1812689.587,0
590,6305849.103,1800792.511,0
591,6324096.227,1812238.659,0
592,6305849.103,1800792.511,0
593,6309846.026,1832322.769,0
594,6304794.953,1800841.315,0
595,6340322.882,1817950.55,0
596,6321892.769,1812277.966,0
598,6346927.921,1808784.897,0
599,6306184.979,1817295.601,0
600,6321042.259,1920639.863,-1
601,6341226.065,1809261.992,0
602,6346927.921,1808784.897,0
603,6306328.595,1813911.658,0
604,6345386.52,1813805.181,0
605,6350108.095,1809836.793,0
606,6318999.019,1809460.526,0
607,6324692.551,1812860.814,0
608,6302057.747,1810115.566,0
609,6322649.516,1804337.302,0
610,6341273.491,1807917.944,0
611,6304484.221,1817332.108,0
612,6342575.282,1806555.85,0
613,6347577.623,1815851.371,0
614,6345386.52,1813805.181,0
615,6301527.604,1813997.148,0
616,6345830.98,1807840.406,0
617,6323454.04,1805811.863,0
618,6305149.804,1804278.775,0
619,6323451.798,1806588.717,0
620,6306203.105,1801350.401,0
621,6324460.598,1805926.302,0
622,6320303.6,1796639.225,0
623,6308945.122,1802925.319,0
624,6318372.62,1809646.469,0
625,6310256.012,1800551.032,0
626,6350108.095,1809836.793,0
627,6299963.332,1815540.259,0
628,6341186.383,1816572.869,0
629,6303983.847,1810256.87,0
630,6303918.421,1810199.542,0
631,6302963.534,1811409.052,0
632,6304864.468,1813687.194,0
633,6279835.564,1840916.818,1
634,6306156.015,1813657.239,0
635,6315973.277,1809177.9,0
636,6345386.52,1813805.181,0
637,6339235.57,1815003.554,0
638,6350108.095,1809836.793,0
639,6324626.577,1813515.517,0
640,6303909.052,1810221.448,0
641,6301477.447,1807922.549,0
642,6304864.468,1813687.194,0
643,6321904.375,1820012.406,0
644,6302195.99,1813428.847,0
645,6329631.23,1815996.84,0
646,6350108.095,1809836.793,0
647,6303880.781,1810190.019,0
648,6302057.747,1810115.566,0
649,6303918.421,1810199.542,0
650,6339235.57,1815003.554,0
651,6301506.003,1807950.699,0
652,6301477.447,1807922.549,0
653,6306633.543,1800172.439,0
654,6341921.871,1816630.408,0
655,6304268.37,1810183.635,0
656,6319939.465,1821003.014,0
657,6301527.032,1817724.532,0
658,6282973.946,1839878.587,1
659,6345386.52,1813805.181,0
660,6299436.488,2114109.044,-1
661,6345386.52,1813805.181,0
662,6311233.948,1809759.584,0
663,6299963.332,1815540.259,0
664,6346927.921,1808784.897,0
665,6323934.24,1812689.587,0
666,6310944.073,1797279.283,0
667,6303918.421,1810199.542,0
668,6306677.001,1800060.025,0
669,6341464.851,1816735.42,0
670,6305539.982,1803584.327,0
671,6341320.799,1807632.719,0
672,6315973.277,1809177.9,0
673,6315973.277,1809177.9,0
674,6340890.153,1807516.697,0
675,6324855.508,1812289.446,0
676,6339235.57,1815003.554,0
677,6342422.695,1806441.549,0
678,6301527.032,1817724.532,0
679,6323281.429,1803798.46,0
680,6348859.543,1810061.54,0
681,6303692.865,1810100.928,0
682,6347577.623,1815851.371,0
683,6321892.769,1812277.966,0
684,6311233.948,1809759.584,0
685,6304611.56,1810015.692,0
686,6328309.531,1815720.795,0
687,6306765.817,1805815.584,0
688,6345386.52,1813805.181,0
689,6314968.575,1813262.278,0
690,6333926.137,1809790.331,0
691,6279835.564,1840916.818,1
692,6323451.798,1806588.717,0
693,6323934.24,1812689.587,0
694,6305009.967,1811593.111,0
695,6322577.253,1804640.934,0
696,6309119.979,1799079.401,0
697,6304602.235,1838124.244,0
698,6302045.023,1816269.265,0
699,6320107.1,1796969.268,0
700,6303918.421,1810199.542,0
701,6302047.493,1813872.501,0
702,6279835.564,1840916.818,1
703,6323281.429,1803798.46,0
704,6306069.125,1802742.14,0
705,6331724.871,1807838.283,0
706,6305515.536,1813525.532,0
708,6345386.52,1813805.181,0
709,6323450.372,1805857.008,0
710,6301527.032,1817724.532,0
711,6305232.489,1813664.604,0
712,6302967.468,1804140.553,0
713,6323934.24,1812689.587,0
714,6324543.427,1805883.847,0
715,6304205.371,1810083.351,0
716,6310640.157,1799655.842,0
717,6322558.215,1804482.798,0
718,6341120.763,1808051.8,0
719,6305232.489,1813664.604,0
720,6303808.515,1817711.941,0
721,6341445.093,1809278.318,0
722,6331724.871,1807838.283,0
723,6306328.595,1813911.658,0
724,6345386.52,1813805.181,0
725,6329712.579,1793929.004,0
726,6322660.683,1815968.308,0
727,6323451.798,1806588.717,0
728,6345006.114,1817742.122,0
729,6279835.564,1840916.818,1
730,6320337.991,1796296.939,0
731,6323934.24,1812689.587,0
732,6340310.146,1817621.349,0
733,6305215.417,1802199.155,0
734,6346927.921,1808784.897,0
736,6332890.505,1814300.428,0
737,6324486.23,1812437.352,0
738,6303918.421,1810199.542,0
739,6345386.52,1813805.181,0
740,6322649.516,1804337.302,0
741,6348639.315,1811301.203,0
742,6324692.551,1812860.814,0
743,6340322.882,1817950.55,0
744,6305234.652,1801638.293,0
745,6320692.07,1821461.999,0
746,6303078.31,1838665.909,0
747,6307852.337,1808595.959,0
748,6324692.551,1812860.814,0
749,6350190.827,1808420.848,0
750,6307495.297,1808729.773,0
751,6303851.62,1810124.395,0
752,6324096.227,1812238.659,0
753,6341459.393,1816747.465,0
754,6342422.695,1806441.549,0
755,6345386.52,1813805.181,0
756,6304864.468,1813687.194,0
757,6306927.081,1814417.033,0
758,6323745.146,1805826.441,0
759,6346927.921,1808784.897,0
760,6318426.422,1809513.98,0
761,6311249.375,1808382.256,0
762,6339235.57,1815003.554,0
763,6345813.076,1807833.613,0
764,6304525.95,1810013.831,0
765,6340133.657,1817516.32,0
766,6342086.201,1816982.951,0
767,6341296.213,1815846.221,0
768,6344917.782,1822255.258,0
769,6279835.564,1840916.818,1
770,6304585.729,1809981.332,0
771,6310402.997,1796978.597,0
772,6345006.114,1817742.122,0
773,6340759.652,1810164.652,0
774,6322660.683,1815968.308,0
775,6345386.52,1813805.181,0
776,6308499.626,1807237.29,0
777,6323451.798,1806588.717,0
778,6304517.952,1819159.867,0
779,6344552.136,1887712.694,-1
780,6350190.827,1808420.848,0
781,6327169.85,1883235.758,-1
783,6331729.757,1814967.304,0
784,6323934.24,1812689.587,0
785,6322558.215,1804482.798,0
786,6350190.827,1808420.848,0
787,6305398.841,1815220.229,0
788,6307495.297,1808729.773,0
789,6303692.865,1810100.928,0
790,6309701.696,1799695.212,0
793,6304268.37,1810183.635,0
794,6304619.225,1810280.885,0
795,6340641.381,1817088.199,0
796,6304640.173,1810051.485,0
797,6305849.103,1800792.511,0
798,6306494.589,1813376.92,0
799,6304459.344,1806811.671,0
800,6306499.092,1813362.33,0
801,6305202.798,1804513.406,0
802,6306306.158,1813993.705,0
803,6305215.417,1802199.155,0
804,6302057.747,1810115.566,0
805,6339235.57,1815003.554,0
806,6303983.847,1810256.87,0
807,6311233.948,1809759.584,0
808,6299963.332,1815540.259,0
809,6330286.511,1832456.631,0
810,6331724.871,1807838.283,0
811,6345386.52,1813805.181,0
812,6279835.564,1840916.818,1
813,6304902.59,1800359.431,0
814,6304864.468,1813687.194,0
815,6279835.564,1840916.818,1
816,6323934.24,1812689.587,0
817,6318372.62,1809646.469,0
818,6331963.403,1807522.93,0
819,6304864.468,1813687.194,0
820,6304864.468,1813687.194,0
821,6306156.015,1813657.239,0
822,6324096.227,1812238.659,0
823,6279835.564,1840916.818,1
824,6323934.24,1812689.587,0
825,6306607.465,1799138.192,0
826,6340132.395,1818002.441,0
827,6306261.28,1813654.218,0
828,6331729.757,1814967.304,0
829,6338788.548,1801738.25,0
830,6305202.798,1804513.406,0
831,6324096.227,1812238.659,0
832,6324248.649,1812200.418,0
833,6340863.177,1809503.904,0
834,6350190.827,1808420.848,0
835,6304054.023,1817848.6,0
836,6350190.827,1808420.848,0
837,6331594.348,1807413.141,0
838,6304864.468,1813687.194,0
839,6332960.688,1814083.433,0
840,6318616.104,1773404.57,0
841,6304614.963,1800171.434,0
842,6323934.24,1812689.587,0
843,6310899.853,1816612.929,0
844,6338804.345,1807695.936,0
845,6306244.013,1814308.574,0
846,6306244.013,1814308.574,0
847,6306244.013,1814308.574,0
848,6306244.013,1814308.574,0
849,6306244.013,1814308.574,0
850,6306244.013,1814308.574,0
851,6306328.595,1813911.658,0
852,6333074.718,1806058.84,0
853,6335616.705,1811046.788,0
854,6350190.827,1808420.848,0
855,6347577.623,1815851.371,0
856,6306301.02,1813115.753,0
857,6303851.388,1809405.41,0
858,6304551.516,1813551.433,0
859,6341084.185,1807792.258,0
860,6324096.227,1812238.659,0
861,6315642.0,1813118.115,0
862,6304640.173,1810051.485,0
863,6331724.871,1807838.283,0
864,6326526.468,1808063.325,0
865,6345386.52,1813805.181,0
866,6339581.348,1819951.061,0
867,6305989.789,1814393.922,0
868,6340110.936,1810968.88,0
869,6340477.821,1807556.648,0
870,6306877.334,1806946.302,0
871,6331472.356,1807448.218,0
872,6304614.963,1800171.434,0
873,6311233.948,1809759.584,0
874,6305232.489,1813664.604,0
875,6323061.032,1812594.186,0
876,6340307.38,1807264.918,0
877,6340670.346,1807433.794,0
878,6304640.173,1810051.485,0
879,6341385.361,1807214.205,0
880,6318517.402,1809574.419,0
881,6310782.593,1796638.331,0
882,6341080.653,1816417.501,0
883,6341186.383,1816572.869,0
884,6340759.652,1810164.652,0
885,6350056.019,1809737.076,0
886,6350190.827,1808420.848,0
887,6340738.761,1807531.565,0
888,6341320.799,1807632.719,0
889,6308931.017,1804263.342,0
890,6323934.24,1812689.587,0
891,6305232.489,1813664.604,0
892,6340895.918,1816322.713,0
893,6303983.847,1810256.87,0
894,6305232.489,1813664.604,0
895,6316734.665,1809574.145,0
896,6304523.498,1810015.306,0
897,6341299.864,1815884.765,0
898,6345386.52,1813805.181,0
899,6351067.027,1811831.694,0
