59,63,-117.088231,32.646648,6303641.614,1816096.291
60,64,-117.09,32.62,6303018.972,1806405.168
61,65,-117.087178,32.630448,6303918.421,1810199.542
62,66,-117.093219,32.630176,6302057.747,1810115.566
63,67,-117.080632,32.643559,6305971.775,1814953.681
64,68,-117.079865,32.640312,6306198.478,1813770.425
65,69,-117.02885,32.636543,6321892.769,1812277.966
66,70,-116.952573,32.641199,6345386.52,1813805.181
67,71,-117.166272,32.714312,6279835.564,1840916.818
68,72,-117.100165,32.645038,6299963.332,1815540.259
69,73,-117.023649,32.620939,6323451.798,1806588.717
70,74,-116.969589,32.66138,6340198.983,1821183.54
71,75,-117.166272,32.714312,6279835.564,1840916.818
72,76,-116.965744,32.646809,6341345.965,1815873.896
73,77,-117.070374,32.773714,6309502.092,1862283.712
74,78,-116.993175,32.642322,6332890.505,1814300.428
75,80,-117.105157,32.703868,6298602.231,1836957.243
76,81,-117.09,32.64,6303077.596,1813681.892
77,82,-117.066509,32.606154,6310212.678,1801310.019
78,83,-117.094954,32.624214,6301506.003,1807950.699
79,84,-117.130353,32.736418,6290951.477,1848864.539
80,85,-117.087714,32.630415,6303753.303,1810188.86
81,86,-117.166272,32.714312,6279835.564,1840916.818
82,87,-117.086041,32.630412,6304268.37,1810183.635
83,88,-117.084223,32.640578,6304857.681,1813877.911
84,90,-116.992092,32.641424,6333221.566,1813971.326
85,91,-117.048,32.6279,6315973.277,1809177.9
86,92,-117.045537,32.629005,6316734.665,1809574.145
87,93,-117.076785,32.635493,6307132.724,1812009.564
88,94,-117.087393,32.63024,6303851.62,1810124.395
89,95,-117.070591,32.608035,6308960.97,1802004.266
90,96,-116.996811,32.624539,6331724.871,1807838.283
91,97,-116.952573,32.641199,6345386.52,1813805.181
92,98,-117.024909,32.630236,6323088.972,1809974.2
93,99,-117.064472,32.995326,6311946.077,1942899.874
94,100,-117.0801,32.60636,6306027.787,1801418.019
95,101,-116.97258,32.644377,6339235.57,1815003.554
96,102,-117.048,32.6279,6315973.277,1809177.9
97,103,-117.201337,32.903073,6269676.903,1909690.586
98,104,-117.201255,32.903113,6269702.203,1909704.909
99,105,-117.068487,32.594547,6309570.381,1797091.733
100,106,-117.089087,32.630793,6303331.697,1810329.79
101,107,-117.022229,32.637716,6323934.24,1812689.587
102,108,-116.969284,32.623536,6340197.864,1807413.764
103,109,-117.166272,32.714312,6279835.564,1840916.818
104,110,-117.161835,32.726795,6281240.019,1845446.579
105,111,-117.047595,32.608767,6316044.718,1802215.641
106,112,-116.967428,32.795481,6341199.796,1869970.015
107,113,-117.022229,32.637716,6323934.24,1812689.587
108,114,-117.157878,32.820669,6282754.344,1879590.385
109,115,-117.079658,32.639994,6306261.28,1813654.218
110,116,-117.083738,32.633453,6304986.254,1811284.383
111,117,-117.166272,32.714312,6279835.564,1840916.818
112,118,-116.998773,32.640459,6331162.372,1813634.926
113,119,-116.996811,32.624539,6331724.871,1807838.283
114,120,-116.952573,32.641199,6345386.52,1813805.181
115,121,-117.09,32.64,6303077.596,1813681.892
116,122,-117.023649,32.620939,6323451.798,1806588.717
117,123,-116.997245,32.641564,6331635.637,1814033.593
118,124,-117.076578,32.596322,6307083.466,1797757.204
119,125,-117.064307,32.609333,6310899.84,1802461.354
120,126,-117.079865,32.640312,6306198.478,1813770.425
121,127,-116.96,32.66,6343146.769,1820661.21
122,128,-117.095955,32.647326,6301266.026,1816362.175
123,129,-117.040219,32.629238,6318372.62,1809646.469
124,130,-117.086737,32.630417,6304054.103,1810187.173
125,131,-117.082758,32.608489,6305215.417,1802199.155
126,132,-117.022229,32.637716,6323934.24,1812689.587
127,133,-117.094574,32.643476,6301679.773,1814957.961
128,134,-117.21228,32.757853,6265830.632,1856885.872
129,135,-117.087908,32.630172,6303692.865,1810100.928
130,136,-117.089087,32.630793,6303331.697,1810329.79
131,138,-117.079446,32.640703,6306328.595,1813911.658
132,139,-116.996811,32.624539,6331724.871,1807838.283
133,140,-117.087908,32.630172,6303692.865,1810100.928
134,141,-117.053962,32.610941,6314090.089,1803021.683
135,142,-117.083025,32.614203,6305149.804,1804278.775
136,143,-117.068241,32.691061,6309921.726,1832206.468
137,144,-117.05,32.59,6315251.703,1795393.168
138,145,-116.952573,32.641199,6345386.52,1813805.181
139,146,-116.97258,32.644377,6339235.57,1815003.554
140,147,-117.00374,32.643616,6329641.624,1814794.581
141,148,-116.969432,32.651145,6340221.607,1817459.316
142,149,-117.082758,32.608489,6305215.417,1802199.155
143,150,-117.079085,32.595454,6306308.813,1797447.524
144,151,-117.049871,32.64014,6315431.389,1813635.682
145,152,-117.050144,32.640585,6315348.59,1813798.234
146,153,-117.079134,32.602762,6306314.865,1800106.566
147,154,-116.969148,32.651592,6340310.146,1817621.349
148,155,-117.166272,32.714312,6279835.564,1840916.818
149,156,-117.079521,32.640928,6306306.158,1813993.705
150,157,-116.965227,32.62859,6341459.636,1809244.016
151,158,-116.966625,32.62293,6341015.06,1807187.639
152,160,-116.967521,32.631107,6340759.652,1810164.652
153,161,-117.083232,32.60347,6305054.855,1800374.224
154,162,-116.966157,32.625804,6341166.342,1808232.324
155,164,-116.952573,32.641199,6345386.52,1813805.181
156,165,-117.085266,32.606017,6304435.869,1801305.928
157,166,-117.06143,32.584229,6311714.728,1793320.665
158,167,-116.97258,32.644377,6339235.57,1815003.554
159,168,-116.961982,32.620544,6342438.731,1806309.724
160,169,-116.966196,32.648618,6341211.351,1816533.037
161,170,-117.04949,32.639975,6315548.216,1813574.749
162,171,-117.0937,32.642354,6301945.513,1814547.559
163,172,-116.937151,32.630379,6350108.095,1809836.793
164,173,-117.087209,32.630508,6303909.052,1810221.448
165,174,-117.021692,32.63648,6324096.227,1812238.659
166,175,-116.952573,32.641199,6345386.52,1813805.181
167,176,-117.050144,32.640585,6315348.59,1813798.234
168,177,-117.087178,32.630448,6303918.421,1810199.542
169,178,-117.089087,32.630793,6303331.697,1810329.79
170,179,-117.087375,32.628264,6303851.388,1809405.41
171,180,-116.952573,32.641199,6345386.52,1813805.181
172,181,-117.032651,32.66182,6320791.645,1821483.447
173,182,-116.97258,32.644377,6339235.57,1815003.554
174,184,-117.022229,32.637716,6323934.24,1812689.587
175,185,-117.079134,32.602762,6306314.865,1800106.566
176,188,-117.051365,32.639104,6314968.575,1813262.278
177,189,-117.045537,32.629005,6316734.665,1809574.145
178,190,-117.078411,32.638555,6306640.999,1813127.605
179,191,-116.965813,32.650177,6341333.138,1817099.452
180,192,-116.965395,32.649212,6341459.393,1816747.465
181,193,-116.997041,32.641517,6331698.313,1814016.043
182,194,-117.063193,32.647794,6311352.036,1816452.212
183,195,-117.070223,32.63394,6309148.443,1811428.57
184,196,-117.070223,32.63394,6309148.443,1811428.57
185,197,-117.02885,32.636543,6321892.769,1812277.966
186,198,-117.01977,32.638202,6324692.551,1812860.814
187,199,-116.952573,32.641199,6345386.52,1813805.181
188,200,-117.087639,32.627312,6303767.324,1809059.691
189,201,-117.087639,32.627312,6303767.324,1809059.691
190,202,-117.032651,32.66182,6320791.645,1821483.447
191,203,-117.032651,32.66182,6320791.645,1821483.447
192,204,-117.022229,32.637716,6323934.24,1812689.587
193,205,-117.022229,32.637716,6323934.24,1812689.587
194,206,-117.084196,32.640054,6304864.468,1813687.194
195,207,-117.084196,32.640054,6304864.468,1813687.194
196,208,-117.079239,32.633556,6306371.636,1811310.813
197,209,-117.079239,32.633556,6306371.636,1811310.813
198,210,-117.095143,32.651076,6301527.032,1817724.532
199,211,-116.964274,32.622881,6341738.821,1807164.844
200,212,-117,32.64,6330783.449,1813470.639
201,213,-117.087178,32.630448,6303918.421,1810199.542
202,214,-117.081394,32.609309,6305637.843,1802494.149
203,215,-117.070591,32.608035,6308960.97,1802004.266
204,216,-116.952573,32.641199,6345386.52,1813805.181
205,217,-117.166272,32.714312,6279835.564,1840916.818
206,218,-117.166272,32.714312,6279835.564,1840916.818
207,219,-117.082758,32.608489,6305215.417,1802199.155
208,220,-117.022229,32.637716,6323934.24,1812689.587
209,221,-117.003077,32.630295,6329810.71,1809946.415
210,222,-116.96806,32.650133,6340641.381,1817088.199
211,223,-117.048,32.6279,6315973.277,1809177.9
212,224,-117.166272,32.714312,6279835.564,1840916.818
213,225,-117.022229,32.637716,6323934.24,1812689.587
214,227,-117.083467,32.599402,6304970.65,1798894.713
215,228,-116.9455,32.646863,6347577.623,1815851.371
216,229,-117.084939,32.630277,6304607.255,1810131.798
217,230,-117.048,32.6279,6315973.277,1809177.9
218,231,-117.080664,32.604637,6305849.103,1800792.511
219,232,-117.069907,32.634125,6309246.257,1811495.115
220,233,-117.166272,32.714312,6279835.564,1840916.818
221,234,-117.087869,32.630405,6303705.553,1810185.605
222,235,-117.069907,32.634125,6309246.257,1811495.115
223,236,-117.069907,32.634125,6309246.257,1811495.115
224,238,-116.952573,32.641199,6345386.52,1813805.181
225,239,-117.076578,32.596322,6307083.466,1797757.204
226,240,-117.023649,32.620939,6323451.798,1806588.717
227,241,-117.022229,32.637716,6323934.24,1812689.587
228,242,-117.034863,32.543734,6319787.446,1778524.349
229,243,-116.97258,32.644377,6339235.57,1815003.554
230,244,-116.96806,32.650133,6340641.381,1817088.199
231,245,-116.937151,32.630379,6350108.095,1809836.793
232,246,-117.082681,32.606948,6305234.652,1801638.293
233,247,-117.019648,32.782974,6325118.928,1865533.95
234,250,-116.967216,32.648034,6340895.918,1816322.713
235,251,-117.023636,32.618928,6323450.372,1805857.008
236,252,-117.023636,32.618928,6323450.372,1805857.008
237,253,-117.087908,32.630172,6303692.865,1810100.928
238,254,-117.087908,32.630172,6303692.865,1810100.928
239,255,-116.96717,32.629293,6340863.177,1809503.904
240,256,-116.952573,32.641199,6345386.52,1813805.181
241,257,-117.032651,32.66182,6320791.645,1821483.447
242,258,-117.093828,32.642484,6301906.493,1814595.176
243,259,-117.045537,32.629005,6316734.665,1809574.145
244,260,-117.064523,32.612453,6310842.191,1803597.046
245,261,-116.992092,32.641424,6333221.566,1813971.326
246,262,-116.962037,32.620906,6342422.695,1806441.549
247,263,-117.014674,32.618024,6326207.511,1805507.741
248,264,-116.998773,32.640459,6331162.372,1813634.926
249,265,-116.952573,32.641199,6345386.52,1813805.181
250,266,-117.023636,32.618928,6323450.372,1805857.008
251,267,-117.021692,32.63648,6324096.227,1812238.659
252,268,-117.003802,32.64692,6329631.23,1815996.84
253,269,-117.048,32.6279,6315973.277,1809177.9
254,270,-117.166272,32.714312,6279835.564,1840916.818
255,271,-117.086041,32.630412,6304268.37,1810183.635
256,272,-117.068427,32.69144,6309865.583,1832344.811
257,273,-117.318256,33.172007,6234794.72,2007884.546
258,274,-117.079899,32.641505,6306191.466,1814204.565
259,275,-117.166272,32.714312,6279835.564,1840916.818
260,276,-117.166272,32.714312,6279835.564,1840916.818
261,277,-117.08323,32.641001,6305164.596,1814029.369
262,278,-117.022229,32.637716,6323934.24,1812689.587
263,279,-116.97258,32.644377,6339235.57,1815003.554
264,280,-117.094954,32.624214,6301506.003,1807950.699
265,281,-117.083567,32.570545,6304855.913,1788395.704
266,283,-117.095143,32.651076,6301527.032,1817724.532
267,284,-116.969114,32.652497,6340322.882,1817950.55
268,285,-116.970769,32.66049,6339833.576,1820862.232
269,286,-117.063407,32.629398,6311233.948,1809759.584
270,287,-117.086041,32.630412,6304268.37,1810183.635
271,288,-117.084899,32.630714,6304620.844,1810290.696
272,289,-117.084922,32.629958,6304611.56,1810015.692
273,290,-117.048,32.6279,6315973.277,1809177.9
274,291,-116.952573,32.641199,6345386.52,1813805.181
275,292,-117.023649,32.620939,6323451.798,1806588.717
276,293,-116.952573,32.641199,6345386.52,1813805.181
277,294,-116.97258,32.644377,6339235.57,1815003.554
278,295,-117.083467,32.599402,6304970.65,1798894.713
279,296,-117.082681,32.606948,6305234.652,1801638.293
280,297,-117.166272,32.714312,6279835.564,1840916.818
281,298,-117.166272,32.714312,6279835.564,1840916.818
282,299,-116.965713,32.646605,6341354.998,1815799.608
283,300,-117.086041,32.630412,6304268.37,1810183.635
284,301,-117.087896,32.630433,6303697.323,1810195.86
285,302,-117.08603,32.630117,6304270.896,1810076.276
286,303,-117.086041,32.630412,6304268.37,1810183.635
287,304,-116.997056,32.64064,6331691.41,1813696.989
288,305,-116.96753,32.62387,6340738.761,1807531.565
289,307,-116.993175,32.642322,6332890.505,1814300.428
290,308,-116.961982,32.620544,6342438.731,1806309.724
291,309,-117.079521,32.640928,6306306.158,1813993.705
292,310,-116.965377,32.649179,6341464.851,1816735.42
293,311,-117.070177,32.634039,6309162.888,1811464.479
294,312,-117.084196,32.640054,6304864.468,1813687.194
295,313,-117.090677,32.593227,6302731.974,1796665.848
296,314,-117.102541,32.625749,6299174.558,1808528.203
297,315,-117.048,32.6279,6315973.277,1809177.9
298,316,-117.078843,32.621003,6306457.243,1806742.603
299,317,-116.952573,32.641199,6345386.52,1813805.181
300,318,-117.093506,32.641938,6302004.008,1814395.719
301,319,-116.952573,32.641199,6345386.52,1813805.181
302,320,-116.97258,32.644377,6339235.57,1815003.554
303,321,-117.094088,32.651408,6301852.742,1817842.695
304,322,-116.966414,32.624593,6341084.185,1807792.258
305,323,-116.96753,32.62387,6340738.761,1807531.565
306,324,-116.968378,32.623934,6340477.821,1807556.648
307,325,-116.968925,32.623129,6340307.38,1807264.918
308,326,-117.079632,32.645349,6306284.787,1815602.497
309,327,-116.967521,32.631107,6340759.652,1810164.652
310,328,-116.962037,32.620906,6342422.695,1806441.549
311,329,-117.020681,32.636783,6324408.284,1812346.6
312,330,-116.967636,32.653109,6340779.345,1818170.086
313,331,-117.095046,32.624136,6301477.447,1807922.549
314,332,-117.025304,32.637604,6322987.294,1812655.862
315,333,-116.967636,32.653109,6340779.345,1818170.086
316,334,-117.022229,32.637716,6323934.24,1812689.587
317,335,-117.014674,32.618024,6326207.511,1805507.741
318,336,-117.081264,32.609228,6305677.641,1802464.359
319,337,-116.96773,32.631371,6340695.967,1810261.148
320,338,-117.0262,32.614735,6322649.516,1804337.302
321,339,-117.093219,32.630176,6302057.747,1810115.566
322,340,-117.080063,32.64221,6306143.023,1814461.471
323,341,-117.078411,32.638555,6306640.999,1813127.605
324,342,-117.039891,32.605241,6318407.46,1800914.686
325,343,-117.045537,32.629005,6316734.665,1809574.145
326,344,-117.031121,32.625983,6321164.845,1808441.069
327,345,-117.08603,32.630117,6304270.896,1810076.276
328,346,-117.055195,32.6171,6313727.7,1805265.488
329,347,-116.967689,32.631442,6340708.768,1810286.894
330,348,-117.05,32.59,6315251.703,1795393.168
331,349,-116.952573,32.641199,6345386.52,1813805.181
332,350,-116.937151,32.630379,6350108.095,1809836.793
333,351,-117.023636,32.618928,6323450.372,1805857.008
334,352,-117.088981,32.628677,6303358.137,1809559.649
335,353,-116.97258,32.644377,6339235.57,1815003.554
336,354,-117.084922,32.629958,6304611.56,1810015.692
337,355,-116.964274,32.622881,6341738.821,1807164.844
338,356,-116.947457,32.62743,6346927.921,1808784.897
339,357,-117.08088,32.643822,6305896.196,1815049.978
340,358,-117.082681,32.606948,6305234.652,1801638.293
341,359,-117.049496,32.639807,6315545.9,1813513.639
342,360,-117.049871,32.64014,6315431.389,1813635.682
343,361,-117.087393,32.63024,6303851.62,1810124.395
344,362,-117.078411,32.638555,6306640.999,1813127.605
345,363,-117.166272,32.714312,6279835.564,1840916.818
346,364,-117.014674,32.618024,6326207.511,1805507.741
347,365,-117.063407,32.629398,6311233.948,1809759.584
348,366,-117.100165,32.645038,6299963.332,1815540.259
349,367,-117.092839,32.629836,6302173.74,1809990.915
350,368,-116.97258,32.644377,6339235.57,1815003.554
351,369,-116.96806,32.650133,6340641.381,1817088.199
352,370,-116.966843,32.650257,6341016.295,1817130.738
353,371,-116.967613,32.650097,6340778.882,1817074.154
354,372,-117.078411,32.638555,6306640.999,1813127.605
355,373,-116.945397,32.664192,6347651.38,1822156.134
356,374,-116.952573,32.641199,6345386.52,1813805.181
357,375,-117.048,32.6279,6315973.277,1809177.9
358,376,-117.022229,32.637716,6323934.24,1812689.587
359,377,-117.101279,32.624467,6299559.308,1808058.591
360,378,-116.969114,32.652497,6340322.882,1817950.55
361,379,-117.046201,32.629069,6316530.41,1809598.991
362,380,-116.937151,32.630379,6350108.095,1809836.793
363,381,-117.08603,32.630117,6304270.896,1810076.276
364,382,-116.96753,32.62387,6340738.761,1807531.565
365,383,-116.967521,32.631107,6340759.652,1810164.652
366,384,-116.969085,32.651407,6340329.073,1817553.904
367,386,-116.997142,32.623726,6331620.837,1807543.212
368,387,-117.094981,32.640724,6301546.372,1813957.699
369,388,-116.966745,32.646111,6341036.09,1815622.053
370,389,-117.026662,32.636683,6322566.735,1812323.879
371,390,-116.967521,32.631107,6340759.652,1810164.652
372,391,-116.952573,32.641199,6345386.52,1813805.181
373,392,-117.076578,32.596322,6307083.466,1797757.204
374,393,-116.97258,32.644377,6339235.57,1815003.554
375,394,-116.952573,32.641199,6345386.52,1813805.181
376,395,-117.048,32.6279,6315973.277,1809177.9
377,396,-117.022229,32.637716,6323934.24,1812689.587
378,397,-117.015223,32.596842,6325981.9,1797802.15
379,398,-117.082681,32.606948,6305234.652,1801638.293
380,399,-117.080664,32.604637,6305849.103,1800792.511
381,400,-117.094088,32.651408,6301852.742,1817842.695
382,401,-116.997558,32.623392,6331491.879,1807422.608
383,402,-116.967216,32.648034,6340895.918,1816322.713
384,403,-117.0801,32.60636,6306027.787,1801418.019
385,404,-116.937151,32.630379,6350108.095,1809836.793
386,405,-117.014674,32.618024,6326207.511,1805507.741
387,406,-117.026662,32.636683,6322566.735,1812323.879
388,407,-117.082803,32.606835,6305196.753,1801597.479
389,408,-117.02481,32.615431,6323079.422,1804587.35
390,409,-117.084196,32.640054,6304864.468,1813687.194
391,410,-117.082758,32.608489,6305215.417,1802199.155
392,411,-117.080664,32.604637,6305849.103,1800792.511
393,412,-117.025304,32.637604,6322987.294,1812655.862
394,413,-117.095143,32.651076,6301527.032,1817724.532
395,414,-117.079521,32.640928,6306306.158,1813993.705
396,415,-117.166272,32.714312,6279835.564,1840916.818
397,416,-116.978273,32.653388,6337506,1818294.298
398,417,-117.070177,32.634039,6309162.888,1811464.479
399,419,-116.951355,32.631033,6345736.589,1810103.863
400,420,-117.082681,32.606948,6305234.652,1801638.293
401,421,-117.070516,32.633962,6309058.302,1811437.284
402,422,-117.094954,32.624214,6301506.003,1807950.699
403,423,-117.095046,32.624136,6301477.447,1807922.549
404,424,-117.055195,32.6171,6313727.7,1805265.488
405,425,-116.952573,32.641199,6345386.52,1813805.181
406,426,-117.08603,32.630117,6304270.896,1810076.276
407,427,-117.095316,32.64535,6301456.891,1815641.64
408,428,-116.97258,32.644377,6339235.57,1815003.554
409,429,-116.952573,32.641199,6345386.52,1813805.181
410,430,-117.022229,32.637716,6323934.24,1812689.587
411,431,-117.015595,32.598195,6325870.941,1798295.265
412,432,-117.081635,32.602872,6305544.946,1800152.723
413,433,-117.053854,32.6106,6314122.39,1802897.357
414,434,-116.969114,32.652497,6340322.882,1817950.55
415,435,-117.086059,32.697819,6304459.487,1834708.756
416,436,-117.079922,32.640467,6306181.379,1813826.959
417,437,-117.095046,32.624136,6301477.447,1807922.549
418,438,-117.094954,32.624214,6301506.003,1807950.699
419,439,-117.037532,32.619917,6319174.28,1806248.877
420,440,-117.082758,32.608489,6305215.417,1802199.155
421,441,-116.96806,32.650133,6340641.381,1817088.199
422,442,-116.945668,32.665485,6347571.116,1822627.135
423,443,-117.087908,32.630172,6303692.865,1810100.928
424,444,-116.947457,32.62743,6346927.921,1808784.897
425,445,-117.087908,32.630172,6303692.865,1810100.928
426,446,-117.055195,32.6171,6313727.7,1805265.488
427,447,-117.087908,32.630172,6303692.865,1810100.928
428,448,-117.053092,32.624163,6314395.054,1807830.277
429,449,-116.945668,32.665485,6347571.116,1822627.135
430,450,-116.952573,32.641199,6345386.52,1813805.181
431,451,-117.048,32.6279,6315973.277,1809177.9
432,452,-117.048,32.6279,6315973.277,1809177.9
433,453,-117.027441,32.681362,6322448.128,1828581.558
434,454,-116.966658,32.6481,6341067.845,1816345.545
435,455,-117.055195,32.6171,6313727.7,1805265.488
436,456,-116.966157,32.625804,6341166.342,1808232.324
437,457,-117.066426,32.565263,6310121.741,1786432.125
438,458,-116.947457,32.62743,6346927.921,1808784.897
439,459,-117.088003,32.651867,6303727.059,1817994.587
440,460,-116.947457,32.62743,6346927.921,1808784.897
441,461,-117.030385,32.54457,6321169.749,1778818.16
442,462,-116.997142,32.623726,6331620.837,1807543.212
443,463,-117.076313,32.63504,6307276.727,1811843.594
444,464,-117.048,32.6279,6315973.277,1809177.9
445,465,-117.053854,32.6106,6314122.39,1802897.357
446,466,-116.935392,32.630749,6350650.538,1809967.849
447,467,-117.084922,32.629958,6304611.56,1810015.692
448,468,-117.087908,32.630172,6303692.865,1810100.928
449,469,-117.002556,32.646021,6330012.412,1815666.979
450,470,-117.067742,32.651253,6309961.656,1817721.674
451,471,-116.95222,32.6631,6345548.855,1821772.896
452,472,-117.145008,32.774714,6286564.609,1862836.258
453,473,-117.079446,32.640703,6306328.595,1813911.658
454,474,-116.952573,32.641199,6345386.52,1813805.181
455,475,-117.023649,32.620939,6323451.798,1806588.717
456,476,-117.0262,32.614735,6322649.516,1804337.302
457,477,-117.08483,32.630057,6304640.173,1810051.485
458,478,-117.048,32.6279,6315973.277,1809177.9
459,479,-117.172645,32.698344,6277823.942,1835124.425
460,480,-116.969572,32.652244,6340181.274,1817859.472
461,481,-116.973656,32.615768,6338832.101,1804596.773
462,482,-117.063193,32.647794,6311352.036,1816452.212
463,483,-117.100165,32.645038,6299963.332,1815540.259
464,484,-116.952573,32.641199,6345386.52,1813805.181
465,485,-117.077651,32.604675,6306777.113,1800798.958
466,486,-117.018908,32.637058,6324954.848,1812442.625
467,487,-116.947457,32.62743,6346927.921,1808784.897
468,488,-117.080664,32.604637,6305849.103,1800792.511
469,489,-117.063193,32.647794,6311352.036,1816452.212
470,490,-117.039747,32.629043,6318517.402,1809574.419
471,491,-116.97258,32.644377,6339235.57,1815003.554
472,492,-116.955045,32.651686,6344651.339,1817625.902
473,493,-117.095046,32.624136,6301477.447,1807922.549
474,494,-117.066349,32.604069,6310256.012,1800551.032
475,495,-117.01977,32.638202,6324692.551,1812860.814
476,496,-117.105045,32.626988,6298407.295,1808985.309
477,497,-116.967455,32.64792,6340822.065,1816281.741
478,498,-117.084196,32.640054,6304864.468,1813687.194
479,499,-117.082758,32.608489,6305215.417,1802199.155
480,500,-116.979969,32.657924,6336995.53,1819948.321
481,501,-116.982615,32.655365,6336174.597,1819022.97
482,502,-117.076578,32.596322,6307083.466,1797757.204
483,503,-116.994362,32.67164,6332601.258,1824970.045
484,504,-117.0262,32.614735,6322649.516,1804337.302
485,505,-116.961544,32.621223,6342575.282,1806555.85
486,506,-117.046201,32.629069,6316530.41,1809598.991
487,507,-117.087908,32.630172,6303692.865,1810100.928
488,508,-117.088575,32.646411,6303535.031,1816010.914
489,509,-117.01977,32.638202,6324692.551,1812860.814
490,510,-116.965806,32.646331,6341325.686,1815700.112
491,511,-116.947457,32.62743,6346927.921,1808784.897
492,512,-117.063407,32.629398,6311233.948,1809759.584
493,513,-117.048,32.6279,6315973.277,1809177.9
494,514,-116.952573,32.641199,6345386.52,1813805.181
495,515,-116.961544,32.621223,6342575.282,1806555.85
496,516,-117.072223,32.622407,6308499.626,1807237.29
497,517,-117.087178,32.630448,6303918.421,1810199.542
498,518,-117.076578,32.596322,6307083.466,1797757.204
499,519,-117.089087,32.630793,6303331.697,1810329.79
500,520,-117.087375,32.628264,6303851.388,1809405.41
501,521,-116.965894,32.646838,6341299.864,1815884.765
502,522,-117.045537,32.629005,6316734.665,1809574.145
503,523,-117.063407,32.629398,6311233.948,1809759.584
504,524,-116.996644,32.644496,6331828.287,1815099.042
505,525,-116.962037,32.620906,6342422.695,1806441.549
506,526,-116.996811,32.624539,6331724.871,1807838.283
507,527,-117.112306,32.735698,6296498.845,1848556.201
508,528,-117.082083,32.639639,6305513.732,1813531.005
509,529,-116.947457,32.62743,6346927.921,1808784.897
510,530,-116.952573,32.641199,6345386.52,1813805.181
511,531,-117.069593,32.596839,6309236.287,1797928.325
512,532,-116.948476,32.633294,6346628.475,1810920.554
513,533,-117.023649,32.620939,6323451.798,1806588.717
514,534,-116.97258,32.644377,6339235.57,1815003.554
515,535,-117.022229,32.637716,6323934.24,1812689.587
516,536,-117.026718,32.615042,6322490.839,1804450.188
517,537,-117.078411,32.638555,6306640.999,1813127.605
518,538,-117.089356,32.63177,6303251.741,1810685.924
